record_type,source_workbook_id,source_workbook,source_sheet,source_vintage,source_agency_name,agency_identity_status,canonical_agency_id,canonical_agency_name,identity_mapping_basis,fiscal_year,measure,publisher_measure,source_cell,value,unit,unit_label,value_status,source_raw_value,source_footnote_markers,source_comment,value_in_usd,value_in_usd_status,conversion_factor
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2019,other_than_personal_services,Other Than Personal Services,E428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2019,personal_services,Personal Services,E427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2019,prior_year_adjustments,prior year adjustments,E430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2019,total_department_expenditures,TOTAL DEPT.,E431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2020,less_intra_city,less: intra-city,D429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2020,other_than_personal_services,Other Than Personal Services,D428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2020,personal_services,Personal Services,D427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2020,prior_year_adjustments,prior year adjustments,D430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2020,total_department_expenditures,TOTAL DEPT.,D431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2021,less_intra_city,less: intra-city,C429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2021,other_than_personal_services,Other Than Personal Services,C428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2021,personal_services,Personal Services,C427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2021,prior_year_adjustments,prior year adjustments,C430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2021,total_department_expenditures,TOTAL DEPT.,C431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2022,less_intra_city,less: intra-city,B429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2022,other_than_personal_services,Other Than Personal Services,B428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2022,personal_services,Personal Services,B427,162.86,USD_thousands,In $000's,value,162.86000000000001,,,162860.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2022,prior_year_adjustments,prior year adjustments,B430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2022,total_department_expenditures,TOTAL DEPT.,B431,162.86,USD_thousands,In $000's,value,162.86000000000001,,,162860.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1980,less_intra_city,less: intra-city,AR100,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1980,other_than_personal_services,Other Than Personal Services,AR99,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1980,personal_services,Personal Services,AR98,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1980,prior_year_adjustments,prior year adjustments,AR101,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1980,total_department_expenditures,TOTAL DEPT.,AR102,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1981,less_intra_city,less: intra-city,AQ100,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1981,other_than_personal_services,Other Than Personal Services,AQ99,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1981,personal_services,Personal Services,AQ98,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1981,prior_year_adjustments,prior year adjustments,AQ101,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1981,total_department_expenditures,TOTAL DEPT.,AQ102,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1982,less_intra_city,less: intra-city,AP100,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1982,other_than_personal_services,Other Than Personal Services,AP99,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1982,personal_services,Personal Services,AP98,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1982,prior_year_adjustments,prior year adjustments,AP101,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1982,total_department_expenditures,TOTAL DEPT.,AP102,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1983,less_intra_city,less: intra-city,AO100,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1983,other_than_personal_services,Other Than Personal Services,AO99,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1983,personal_services,Personal Services,AO98,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1983,prior_year_adjustments,prior year adjustments,AO101,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1983,total_department_expenditures,TOTAL DEPT.,AO102,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1984,less_intra_city,less: intra-city,AN100,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1984,other_than_personal_services,Other Than Personal Services,AN99,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1984,personal_services,Personal Services,AN98,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1984,prior_year_adjustments,prior year adjustments,AN101,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Emergency Management,exact,emergency-management,Emergency Management,shared_agency_identity_canonical_surface,1984,total_department_expenditures,TOTAL DEPT.,AN102,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
